Order_ID,Order_Line,Order_Date,Ship_Date,Customer_ID,Custormer_Name,Customer_Segment,Region,State,Cty,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Cost_Price,Sales,Profit,Shipping_Mode,Shipping_Cost,Payment_Method,Order_Priority,Sales_Rep,Sales_Rep_Region,Customer_Rating,Order_Status,Quantity_Check,Outlier_Flag,Customer_Check,Product_Check,Day_Type,First_Order_Year,Order_Year
ORD-109414,2,44914,44915,CUST-00108,Sai Khan,Home Office,West,Rajasthan,Jaipur,PRD-0029,Camera Model E5,Electronics,Cameras,6,31486.74,0.1,23356.06,170028.4,29892.04,First Class,386.3,Paypal,High,Jennifer Patel,Central,4,Delivered,6,,OK,OK,Weekday,2022,2022
ORD-105417,1,45210,45216,CUST-00375,James Patel,Corporate,South,Kerala,Thiruvananthapuram,PRD-0085,Binder Model E5,Office Supplies,Binders,5,525.89,0.1,279.47,2366.51,969.16,Standard Class,279.85,Net Banking,Medium,James Davis,Central,4,Delivered,5,,OK,OK,Weekend,2022,2023
ORD-104854,2,44767,44767,CUST-00020,Aarav Jones,Corporate,Central,Chhattisgarh,Raipur,PRD-0115,Men'S Wear Model C3,Clothing,Men'S Wear,3,4633.89,0.2,2329.03,11121.34,4134.25,Same Day,236.7220723,Paypal,Low,Ananya Mehta,North,1,Delivered,3,,OK,OK,Weekday,2022,2022
ORD-107132,1,45048,45053,CUST-01137,Diya Brown,Consumer,North,Punjab,Jalandhar,PRD-0173,Personal Care Model E5,Grocery,Personal Care,2,37.42,0.15,20.48,63.61,22.65,Standard Class,287.19,Credit Card,Low,Sai Brown,North,5,Cancelled,2,,OK,OK,Weekend,2022,2023
ORD-101514,2,44773,44779,CUST-00478,Arjun Garcia,Consumer,North,Punjab,Jalandhar,PRD-0029,Camera Model E5,Electronics,Cameras,6,14974.65,0,10343.13,89847.9,27789.12,Standard Class,282.86,Paypal,Medium,Riya Anderson,West,5,Delivered,6,,OK,OK,Weekday,2022,2022
ORD-102682,2,45085,45090,CUST-00023,Ananya Kapoor,Consumer,West,Gujarat,Surat,PRD-0036,Accessorie Model D4,Electronics,Accessories,2,48071.71,0.15,33231.41,81721.91,15259.09,Standard Class,243.68,Credit Card,Low,Elizabeth Reddy,Central,4,Delivered,2,,OK,OK,Weekday,2022,2023
ORD-104437,1,45405,45408,CUST-01389,John Mehta,Corporate,East,Jharkhand,Jamshedpur,PRD-0116,Men'S Wear Model D4,Clothing,Men'S Wear,7,1591.55,0.1,833.45,10026.77,4192.62,Second Class,287.71,Credit Card,Medium,John Joshi,Central,3,Delivered,7,,OK,OK,Weekend,2022,2024
ORD-108008,1,45375,45375,CUST-00488,Patricia Gupta,Home Office,East,Odisha,Cuttack,PRD-0138,Footwear Model B2,Clothing,Footwear,2,2573.84,0.05,1246.75,4890.3,2396.8,Same Day,389.25,Paypal,Low,Jennifer Patel,Central,3,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-101056,1,45341,45346,CUST-01318,Navya Kumar,Consumer,West,Goa,Margao,PRD-0038,Accessorie Model F6,Electronics,Accessories,5,37697.96,0.05,25848.44,179065.31,49823.11,Standard Class,94.42,Debit Card,High,James Rao,Central,,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-109716,1,44892,44573,CUST-00672,Myra Pillai,Consumer,Central,Madhya Pradesh,Bhopal,PRD-0143,Footwear Model G7,Clothing,Footwear,7,3999.75,0.2,1819.7,22398.6,9660.7,Second Class,201.55,UPI,Low,Robert Joshi,North,5,Returned,7,,OK,OK,Weekend,2022,2022
ORD-100070,1,44633,44633,CUST-00510,Vihaan Joshi,Home Office,Central,Chhattisgarh,Bilaspur,PRD-0119,Men'S Wear Model G7,Clothing,Men'S Wear,2,3823.52,0.05,1784.7,7264.69,3695.29,Same Day,33.36,Debit Card,Medium,Ira Khan,Central,,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-100865,1,45629,45631,CUST-00069,Reyansh Anderson,Corporate,Central,Madhya Pradesh,Indore,PRD-0017,Headphone Model A1,Electronics,Headphones,4,54843.03,0.05,39973.17,208403.51,48510.83,Second Class,247.95,Credit Card,Low,Rohan Johnson,Central,4,Delivered,4,,OK,OK,Weekend,2022,2024
ORD-105586,2,45119,45119,CUST-01266,Reyansh Miller,Home Office,West,Maharashtra,Pune,PRD-0038,Accessorie Model F6,Electronics,Accessories,4,56974.85,0.05,38158.94,216504.43,63868.67,Same Day,439.11,Debit Card,Low,James Rao,Central,,Delivered,4,,OK,OK,Weekday,2022,2023
ORD-104054,1,44803,44805,CUST-00331,John Davis,Corporate,East,Bihar,Gaya,PRD-0104,Label Model H8,Office Supplies,Labels,7,571.25,0.05,306.96,3798.81,1650.09,First Class,232.43,Cash On Delivery,Low,Elizabeth Reddy,Central,5,Delivered,7,,OK,OK,Weekend,2022,2022
ORD-107259,1,44623,44630,CUST-01297,Elizabeth Davis,Corporate,Central,Madhya Pradesh,Gwalior,PRD-0080,Paper Model H8,Office Supplies,Paper,6,2595.63,0,1400.19,15573.78,7172.64,Standard Class,421.34,Paypal,Low,Jennifer Patel,Central,2,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-103737,3,45571,45636,CUST-00309,Elizabeth Chatterjee,Home Office,South,Kerala,Kochi,PRD-0008,Mobile Phone Model H8,Electronics,Mobile Phones,4,24932.88,0,16949.76,99731.52,31932.48,Standard Class,185.06,Cash On Delivery,Medium,James Rao,Central,2,Delivered,4,,OK,OK,Weekday,2022,2024
ORD-104640,1,44888,44889,CUST-00784,Aadhya Garcia,Home Office,South,Karnataka,Hubli,PRD-0041,Chair Model A1,Furniture,Chairs,5,24184.18,0.05,16144.74,114874.85,34151.15,First Class,185.84,Paypal,Low,Ira Khan,Central,5,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-100812,1,44857,44860,CUST-00361,Ananya Bose,Home Office,Central,Madhya Pradesh,Bhopal,PRD-0042,Chair Model B2,Furniture,Chairs,5,1904.52,0,1221.04,9522.6,3417.4,Standard Class,21,UPI,Critical,Ira Menon,East,4,Shipped,5,,OK,OK,Weekend,2022,2022
ORD-101400,1,44821,44828,CUST-00185,Kavya Miller,Corporate,South,Andhra Pradesh,Visakhapatnam,PRD-0094,Art Supplie Model F6,Office Supplies,Art Supplies,1,1848.01,0,968.62,1848.01,879.39,Standard Class,249.06,Credit Card,Low,Reyansh Rao,West,4,Delivered,1,,OK,OK,Weekend,2022,2022
ORD-100752,1,45608,45610,CUST-00995,Navya Smith,Consumer,West,Rajasthan,Jodhpur,PRD-0142,Footwear Model F6,Clothing,Footwear,3,3320.04,0.1,1734.09,8964.11,3761.84,First Class,300.65,Paypal,Medium,Ira Menon,East,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-105048,3,45392,45399,CUST-00779,Jennifer Garcia,Home Office,West,Goa,Panaji,PRD-0153,Snack Model A1,Grocery,Snacks,5,1407.9,0.1,877.26,6335.55,1949.25,Standard Class,163.01,Net Banking,Medium,Robert Joshi,North,2,Delivered,5,,OK,OK,Weekday,2022,2024
ORD-110632,1,45012,45018,CUST-01038,Reyansh Nair,Corporate,West,Rajasthan,Jaipur,PRD-0157,Snack Model E5,Grocery,Snacks,3,283.26,0,177.81,849.78,316.35,Standard Class,340.21,Net Banking,Low,Sai Brown,North,4,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-108314,3,44945,44945,CUST-01069,Ananya Reddy,Consumer,Central,Chhattisgarh,Bilaspur,PRD-0025,Camera Model A1,Electronics,Cameras,4,59759.47,0.05,43164.57,227085.99,54427.71,Same Day,149.73,Debit Card,High,Ananya Mehta,North,5,Delivered,4,,OK,OK,Weekday,2022,2023
ORD-110122,1,44894,44898,CUST-00737,Aadhya Davis,Consumer,Central,Uttar Pradesh,Lucknow,PRD-0106,Envelope Model B2,Office Supplies,Envelopes,3,2686.33,0,1340.28,8058.99,4038.15,Standard Class,385.62,Debit Card,Low,Elizabeth Reddy,Central,5,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-110496,1,45254,45261,CUST-01048,David Davis,Consumer,South,Kerala,Thiruvananthapuram,PRD-0175,Personal Care Model G7,Grocery,Personal Care,2,325.67,0.1,198.54,586.21,189.13,Standard Class,305.47,UPI,Medium,Ishaan Bose,South,2,Delivered,2,,OK,OK,Weekend,2022,2023
ORD-108516,1,45102,45105,CUST-00690,Ira Chatterjee,Home Office,East,Bihar,Patna,PRD-0063,Bookcase Model G7,Furniture,Bookcases,3,7272.73,0.15,4292.39,18545.46,5668.29,Standard Class,251.36,Paypal,High,Diya Anderson,East,4,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-109250,1,44738,44745,CUST-00099,Riya Jones,Consumer,South,Tamil Nadu,Madurai,PRD-0067,Storage Model C3,Furniture,Storage,5,10540.97,0.05,6263.75,50069.61,18750.86,Standard Class,336.65,Cash On Delivery,Low,Arjun Menon,West,5,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-104354,1,44787,44794,CUST-01266,Reyansh Miller,Home Office,West,Goa,Margao,PRD-0054,Table Model F6,Furniture,Tables,4,23326.7,0,15273.17,93306.8,32214.12,Standard Class,308.54,Credit Card,High,Kavya Miller,East,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-111319,1,45247,45250,CUST-00066,Vivaan Miller,Corporate,North,Punjab,Amritsar,PRD-0167,Staple Model G7,Grocery,Staples,4,263.81,0,153.08,1055.24,442.92,Second Class,224.4,Cash On Delivery,Critical,Aadhya Davis,Central,5,Shipped,4,,OK,OK,Weekend,2022,2023
ORD-109634,1,45417,45417,CUST-00580,Aadhya Brown,Home Office,North,Delhi,New Delhi,PRD-0024,Headphone Model H8,Electronics,Headphones,4,53554.02,0.3,37913.49,149951.26,-1702.7,Same Day,378.22,Credit Card,High,Elizabeth Williams,East,5,Delivered,4,,OK,OK,Weekend,2022,2024
ORD-104602,2,45346,45346,CUST-00963,John Garcia,Home Office,North,Punjab,Jalandhar,PRD-0141,Footwear Model E5,Clothing,Footwear,4,1397.34,0,721.64,5589.36,2702.8,Same Day,351.84,Debit Card,Medium,Navya Williams,South,3,Delivered,4,,OK,OK,Weekday,2022,2024
ORD-105609,1,44913,44920,CUST-00206,Myra Nair,Corporate,West,Goa,Margao,PRD-0127,Women'S Wear Model G7,Clothing,Women'S Wear,6,3887.29,0.05,1951.18,22157.55,10450.47,Standard Class,293.16,Paypal,High,Ira Khan,Central,4,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-100900,1,45632,45635,CUST-00770,Robert Anderson,Home Office,South,,Hubli,PRD-0170,Personal Care Model B2,Grocery,Personal Care,6,545.67,0.15,324.11,2782.92,838.26,Standard Class,442.83,Debit Card,Low,Reyansh Rao,West,4,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-101288,1,45241,45245,CUST-00103,Aadhya Reddy,Corporate,West,Maharashtra,Nagpur,PRD-0014,Laptop Model F6,Electronics,Laptops,6,51989.88,0,37068.17,280745.35,58336.33,Second Class,193.52,Debit Card,Medium,Arjun Nair,South,4,Shipped,6,,OK,OK,Weekend,2022,2023
ORD-100641,1,44581,44585,CUST-00347,Anika Anderson,Consumer,North,Punjab,Jalandhar,PRD-0113,Men'S Wear Model A1,Clothing,Men'S Wear,2,4126.2,0.1,1943.66,7427.16,3539.84,Second Class,98.66,UPI,Critical,Rohan Johnson,Central,2,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-105812,1,45205,45210,CUST-00811,Ananya Miller,Home Office,West,Gujarat,Ahmedabad,PRD-0034,Accessorie Model B2,Electronics,Accessories,3,57529.09,0.05,40615.57,163957.91,42111.2,Standard Class,366.35,Credit Card,Medium,Aadhya Malhotra,Central,2,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-107134,1,45612,45616,CUST-00767,David Chatterjee,Consumer,South,Andhra Pradesh,Vijayawada,PRD-0139,Footwear Model C3,Clothing,Footwear,6,2750.91,0.15,1325.6,14029.64,6076.04,Standard Class,389.64,Paypal,Medium,Michael Verma,Central,4,Shipped,6,,OK,OK,Weekend,2022,2024
ORD-103476,2,45234,45237,CUST-00630,Kavya Mehta,Consumer,East,Odisha,Bhubaneswar,PRD-0048,Chair Model H8,Furniture,Chairs,5,19172.36,0.2,12509.92,76689.44,14139.84,Second Class,339.47,Credit Card,Medium,Riya Anderson,West,4,Delivered,5,,OK,OK,Weekday,2022,2023
ORD-104878,1,45436,45442,CUST-00734,Elizabeth Williams,Home Office,North,Haryana,Faridabad,PRD-0166,Staple Model F6,Grocery,Staples,4,1411.32,0.05,763.06,5363.02,2310.78,Standard Class,336.78,Net Banking,Low,Aadhya Davis,Central,5,Shipped,4,,OK,OK,Weekend,2022,2024
ORD-101344,2,44840,44841,CUST-00409,Anika Pillai,Home Office,East,West Bengal,Siliguri,PRD-0076,Paper Model D4,Office Supplies,Paper,5,728.22,0.05,363.46,3459.05,1641.75,First Class,280.13,Debit Card,Low,Rohan Davis,West,5,Delivered,5,,OK,OK,Weekday,2022,2022
ORD-102541,1,44828,44832,CUST-01388,Aditya Patel,Consumer,North,Delhi,New Delhi,PRD-0146,Beverage Model B2,Grocery,Beverages,5,1122.62,0,676.31,5613.1,2231.55,Standard Class,233.974984,Paypal,Low,Robert Joshi,North,3,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-104931,1,45357,,CUST-00428,Krishna Davis,Corporate,West,Rajasthan,Jaipur,PRD-0066,Storage Model B2,Furniture,Storage,5,3822.34,0.6,2368.74,7644.68,-4199.02,First Class,227.54,Paypal,Low,Elizabeth Reddy,Central,5,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-109771,1,44994,44995,CUST-00068,Ishaan Gupta,Home Office,South,Kerala,Thiruvananthapuram,PRD-0150,Beverage Model F6,Grocery,Beverages,3,1422.46,0.05,875.87,4054.01,1426.4,First Class,381.94,Paypal,High,Reyansh Rao,West,4,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-110815,1,45389,45390,CUST-01074,Linda Verma,Consumer,Central,Uttar Pradesh,Kanpur,PRD-0017,Headphone Model A1,Electronics,Headphones,4,58721.85,0.1,40113.29,211398.66,50945.5,First Class,245.03,Paypal,Medium,Robert Wilson,North,5,Processing,4,,OK,OK,Weekend,2022,2024
ORD-103692,2,45355,45357,CUST-00603,Vivaan Kumar,Home Office,Central,Chhattisgarh,Raipur,PRD-0083,Binder Model C3,Office Supplies,Binders,3,353.5,0,184.92,1060.5,505.74,First Class,398.83,Cash On Delivery,Medium,Elizabeth Williams,East,3,Delivered,3,,OK,OK,Weekday,2022,2024
ORD-102277,1,45108,45115,CUST-01328,Aditya Khan,Consumer,South,Karnataka,Hubli,PRD-0163,Staple Model C3,Grocery,Staples,2,1035.98,0.15,601.59,1761.17,557.99,Standard Class,82.77,UPI,Critical,John Nair,North,5,Shipped,2,,OK,OK,Weekend,2022,2023
ORD-106041,1,45305,45308,CUST-00035,Riya Mehta,Corporate,East,Jharkhand,Jamshedpur,PRD-0172,Personal Care Model D4,Grocery,Personal Care,5,221.11,0,124.37,1105.55,483.7,Standard Class,140.78,Cash On Delivery,Low,John Nair,North,2,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-108220,1,44916,44922,CUST-01374,Saanvi Brown,Consumer,South,Karnataka,Mysuru,PRD-0133,Kids Wear Model E5,Clothing,Kids Wear,3,2877.91,0,1486.39,8633.73,4174.56,Standard Class,434.28,Cash On Delivery,Low,Rohan Davis,West,5,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-106635,1,45247,45250,CUST-01098,Vihaan Sharma,Consumer,West,Rajasthan,Udaipur,PRD-0145,Beverage Model A1,Grocery,Beverages,2,1493.32,0.1,910.33,2687.98,867.32,Second Class,296.4,Net Banking,Low,Aarav Khan,Central,,Delivered,2,,OK,OK,Weekend,2022,2023
ORD-101563,1,44750,44755,CUST-00013,Aarav Kumar,Corporate,North,Delhi,New Delhi,PRD-0095,Art Supplie Model G7,Office Supplies,Art Supplies,6,2133.22,0.05,1089.14,12159.35,5624.51,Standard Class,231.18,Credit Card,Low,John Joshi,Central,4,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-104512,1,44714,44720,CUST-00660,Ishaan Davis,Consumer,South,Kerala,Thiruvananthapuram,PRD-0136,Kids Wear Model H8,Clothing,Kids Wear,6,1893.47,0,862.44,11360.82,6186.18,Standard Class,350.52,Credit Card,Medium,John Joshi,Central,4,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-109750,1,44693,44697,CUST-00735,Rohan Khan,Home Office,West,Maharashtra,Nagpur,PRD-0098,Label Model B2,Office Supplies,Labels,4,281.15,0,147.5,1124.6,534.6,Standard Class,144.19,Credit Card,High,David Anderson,North,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-100112,1,44987,44967,CUST-00776,Arjun Khan,Corporate,East,West Bengal,Howrah,PRD-0019,Headphone Model C3,Electronics,Headphones,3,38884.26,0.15,26879.78,99154.86,18515.52,Standard Class,171.29,UPI,Medium,Riya Anderson,West,3,Processing,3,,OK,OK,Weekend,2022,2023
ORD-106858,1,44900,44902,CUST-00054,Aditya Malhotra,Consumer,Central,Chhattisgarh,Bilaspur,PRD-0112,Envelope Model H8,Office Supplies,Envelopes,1,769.09,0.1,408.1,692.18,284.08,First Class,346.81,Cash On Delivery,Critical,John Joshi,Central,5,Delivered,1,,OK,OK,Weekend,2022,2022
ORD-106177,1,44750,44753,CUST-00730,Elizabeth Iyer,Consumer,East,Bihar,Gaya,PRD-0012,Laptop Model D4,Electronics,Laptops,4,35406.63,0.05,24091.84,134545.19,38177.83,Second Class,221.47,Net Banking,High,Arjun Menon,West,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-109874,2,44903,44907,CUST-01109,Aadhya Sharma,Consumer,West,Rajasthan,Jaipur,PRD-0153,Snack Model A1,Grocery,Snacks,6,869.97,0.1,520.44,4697.84,1575.2,Standard Class,424.52,Debit Card,High,Riya Anderson,West,,Shipped,6,,OK,OK,Weekday,2022,2022
ORD-102426,1,44768,44772,CUST-01220,Michael Johnson,Home Office,North,Punjab,Ludhiana,PRD-0074,Paper Model B2,Office Supplies,Paper,5,2804.98,0,1499.96,13323.65,5823.85,Standard Class,375.49,Paypal,Critical,Robert Wilson,North,5,Processing,5,,OK,OK,Weekend,2022,2022
ORD-104483,2,44681,44687,CUST-00574,Krishna Bose,Corporate,North,Delhi,Dwarka,PRD-0119,Men'S Wear Model G7,Clothing,Men'S Wear,5,2501.29,0.05,1135.55,11881.13,6203.38,Standard Class,166.08,UPI,Medium,Vihaan Bose,South,5,Delivered,5,,OK,OK,Weekday,2022,2022
ORD-101079,1,44866,44866,CUST-00414,Mary Pillai,Consumer,East,Bihar,Gaya,PRD-0061,Bookcase Model E5,Furniture,Bookcases,2,6660.61,0,4066.91,13321.22,5187.4,Same Day,158.47,Cash On Delivery,Low,Jennifer Patel,Central,4,Processing,2,,OK,OK,Weekend,2022,2022
ORD-111536,1,45243,45243,CUST-00250,Patricia Kumar,Consumer,North,Delhi,New Delhi,PRD-0007,Mobile Phone Model G7,Electronics,Mobile Phones,7,38355.39,0.05,25592.54,255063.34,75915.56,Same Day,423.76,Net Banking,Low,James Davis,Central,,Delivered,7,,OK,OK,Weekend,2022,2023
ORD-106026,1,45517,45519,CUST-00754,Ira Joshi,Home Office,West,Gujarat,Vadodara,PRD-0169,Personal Care Model A1,Grocery,Personal Care,5,563.67,0.05,354.28,2677.43,906.03,Second Class,121.16,Paypal,Low,Patricia Nair,West,4,Processing,5,,OK,OK,Weekend,2022,2024
ORD-110168,1,44570,44805,CUST-00183,Krishna Garcia,Home Office,North,Delhi,New Delhi,PRD-0025,Camera Model A1,Electronics,Cameras,4,15929.05,0,11657.97,63716.2,17084.32,Same Day,364.27,Cash On Delivery,Medium,Ira Khan,Central,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-101728,1,45494,45500,CUST-00300,Michael Nair,Consumer,South,Tamil Nadu,Chennai,PRD-0006,Mobile Phone Model F6,Electronics,Mobile Phones,6,29398.01,0.05,21905.14,167568.66,36137.82,Standard Class,31.18,Credit Card,Low,Linda Bose,East,5,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-101815,1,45253,45256,CUST-00079,Riya Kapoor,Home Office,Central,Madhya Pradesh,Bhopal,PRD-0168,Staple Model H8,Grocery,Staples,7,734.41,0,419.51,5140.87,2204.3,Second Class,275.34,Credit Card,Medium,Robert Kumar,North,3,Delivered,7,,OK,OK,Weekend,2022,2023
ORD-108856,2,44892,44895,CUST-01360,Vivaan Patel,Corporate,East,Jharkhand,Jamshedpur,PRD-0066,Storage Model B2,Furniture,Storage,5,18981.3,0.05,12475.83,90161.18,27782.03,Standard Class,88.29,Debit Card,High,Aarav Khan,Central,5,Delivered,5,,OK,OK,Weekday,2022,2022
ORD-103472,2,45240,45244,CUST-00262,Arjun Kapoor,Corporate,West,Rajasthan,Jodhpur,PRD-0151,Beverage Model G7,Grocery,Beverages,2,216.6,0,123.55,433.2,186.1,Standard Class,233.974984,Paypal,High,Diya Anderson,East,,Delivered,2,,OK,OK,Weekday,2023,2023
ORD-104938,1,44977,44979,CUST-01208,John Nair,Home Office,,Kerala,Thiruvananthapuram,PRD-0049,Table Model A1,Furniture,Tables,3,25016.47,0.05,16491.01,71296.94,21823.91,First Class,250.39,Net Banking,Medium,Kavya Miller,East,,Shipped,3,,OK,OK,Weekend,2023,2023
ORD-108565,1,45096,45099,CUST-00346,Aadhya Sharma,Home Office,Central,Uttar Pradesh,Varanasi,PRD-0070,Storage Model F6,Furniture,Storage,3,34578.35,0.3,20721.3,72614.53,10450.63,Standard Class,99.66,UPI,Low,Arjun Menon,West,4,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-101559,1,45340,45343,CUST-00301,Elizabeth Anderson,Home Office,,Uttarakhand,Dehradun,PRD-0026,Camera Model B2,Electronics,Cameras,4,27373.19,0.05,18323.48,104018.12,30724.2,Standard Class,326.67,UPI,Low,Sai Brown,North,4,Delivered,4,,OK,OK,Weekend,2022,2024
ORD-100483,1,44659,44662,CUST-01371,Ishaan Iyer,Corporate,West,Rajasthan,Udaipur,PRD-0019,Headphone Model C3,Electronics,Headphones,4,57778.03,0.15,39240.03,196445.3,39485.18,Standard Class,233.974984,Debit Card,Low,Elizabeth Williams,East,3,Shipped,4,,OK,OK,Weekend,2022,2022
ORD-102575,1,45480,45481,CUST-00792,Jennifer Johnson,Corporate,West,Gujarat,Vadodara,PRD-0030,Camera Model F6,Electronics,Cameras,2,31012.09,0.05,20886.9,58922.97,17149.17,First Class,129.11,Cash On Delivery,Medium,Rohan Johnson,Central,5,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-102996,1,44918,44919,CUST-00449,Linda Jones,Corporate,East,Odisha,Bhubaneswar,PRD-0015,Laptop Model G7,Electronics,Laptops,4,11876.54,0,8597.54,47506.16,13116,First Class,212.25,Cash On Delivery,Critical,Ishaan Bose,South,5,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-101296,1,44869,44875,CUST-01040,Krishna Garcia,Home Office,Central,Uttar Pradesh,Kanpur,PRD-0157,Snack Model E5,Grocery,Snacks,3,1091.66,0.2,643.17,2619.98,690.47,Standard Class,362.37,Net Banking,Medium,John Nair,North,4,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-104497,3,45515,45522,CUST-00557,Myra Rao,Consumer,South,Kerala,Kochi,PRD-0155,Snack Model C3,Grocery,Snacks,4,114.46,0,65.21,457.84,197,Standard Class,280.2,Cash On Delivery,Low,Rohan Johnson,Central,5,Delivered,4,,OK,OK,Weekday,2022,2024
ORD-103875,1,44630,,CUST-00079,Riya Kapoor,Home Office,Central,Madhya Pradesh,Bhopal,PRD-0138,Footwear Model B2,Clothing,Footwear,2,4614.02,0,2219.18,9228.04,4789.68,Second Class,189.9,UPI,Medium,Robert Joshi,North,1,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-109805,1,45465,45466,CUST-00122,Diya Wilson,Consumer,North,Delhi,Dwarka,PRD-0138,Footwear Model B2,Clothing,Footwear,3,1274.73,0,666.4,3824.19,1824.99,First Class,394.43,Cash On Delivery,Low,Kavya Miller,East,3,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-103629,1,44775,44778,CUST-00426,Myra Pillai,Corporate,South,Tamil Nadu,Madurai,PRD-0120,Men'S Wear Model H8,Clothing,Men'S Wear,5,2173.73,0.15,1075.74,9238.35,3859.65,Standard Class,404.29,Paypal,Low,Ira Menon,East,,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-107169,1,45241,45244,CUST-00563,Riya Sharma,Corporate,East,West Bengal,Siliguri,PRD-0123,Women'S Wear Model C3,Clothing,Women'S Wear,2,4636.51,0.15,2378.87,7882.07,3124.33,Standard Class,141.55,Debit Card,Medium,Sai Brown,North,4,Delivered,2,,OK,OK,Weekend,2023,2023
ORD-104581,1,44947,44949,CUST-00665,Patricia Joshi,Consumer,South,Karnataka,Bengaluru,PRD-0171,Personal Care Model C3,Grocery,Personal Care,1,1120.71,0.05,666.84,1064.67,397.83,Second Class,199.48,Net Banking,Low,Michael Khan,East,5,Processing,1,,OK,OK,Weekend,2022,2023
ORD-108756,1,45015,45021,CUST-01167,Rohan Gupta,Corporate,Central,Madhya Pradesh,Gwalior,PRD-0117,Men'S Wear Model E5,Clothing,Men'S Wear,3,963.11,0,435.47,2889.33,1582.92,Standard Class,109.01,Debit Card,Critical,Vivaan Anderson,South,5,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-105346,1,44693,44700,CUST-01179,Navya Menon,Corporate,North,Delhi,Rohini,PRD-0114,Men'S Wear Model B2,Clothing,Men'S Wear,1,2429.27,0.05,1242.91,2307.81,1064.9,Standard Class,260.62,Credit Card,Medium,Navya Wilson,North,5,Shipped,1,,OK,OK,Weekend,2022,2022
ORD-109084,2,44637,44638,CUST-00136,Navya Chatterjee,Consumer,Central,Chhattisgarh,Raipur,PRD-0107,Envelope Model C3,Office Supplies,Envelopes,3,2776.41,0.05,1469.45,7912.77,3504.42,First Class,44.3,Net Banking,Low,Ananya Khan,South,5,Delivered,3,,OK,OK,Weekday,2022,2022
ORD-103393,1,44714,44716,CUST-00504,David Das,Corporate,South,Kerala,Thiruvananthapuram,PRD-0027,Camera Model C3,Electronics,Cameras,1,32481.24,0.05,21832.83,30857.18,9024.35,Second Class,281.63,Paypal,Medium,Ishaan Bose,South,5,Delivered,1,,OK,OK,Weekend,2022,2022
ORD-104303,1,45596,45599,CUST-01261,Kavya Jones,Consumer,West,Maharashtra,Nagpur,PRD-0070,Storage Model F6,Furniture,Storage,1,15238.1,0,9340.43,15238.1,5897.67,Second Class,43.13,Net Banking,Critical,Aarav Khan,Central,,Delivered,1,,OK,OK,Weekend,2022,2024
